payload,type,label
message: Sadge I feel this,message,normal
msg: its ok dont chase it,message,normal
text: FeelsStrongMan nothing beats a family,message,normal
text: YEP Sadge relatable,message,normal
content: @isunless I strongly believe that yes.,message,normal
txt: he sounds mormon,message,normal
message: I never believed in love growing up. I am still scared I dont,message,normal
"txt: When does being with the natural mind become addiction? “I am hungry, I eat…. I want to play, I play”",message,normal
"text: Sadge a lot of ""happy"" marriages are a front, they're pretending",message,normal
msg: Too real,message,normal
text: come to my house for christmas,message,normal
msg: YEP FeelsStrongMan YEP,message,normal
message: Monkey see monkey so. We can't model what we didn't have around us growing up.,message,normal
msg: i only had my alcoholic mom,message,normal
msg: this guy is literally me,message,normal
message: TWO POGGERS,message,normal
msg: and it might not happen Sadge,message,normal
text: man Sadge,message,normal
content: the feels,message,normal
message: extactly what u running from u end up chasing it,message,normal
text: @Buttfarm_poker_ I've seen that a lot through my family/cousins,message,normal
msg: Ouch!,message,normal
content: Actual Sadge,message,normal
"message: Damn, I lived through that same shit",message,normal
txt: i know this,message,normal
text: Sadge man,message,normal
content: sad,message,normal
msg: Yup I feel that,message,normal
content: FeelsStrongMan let it out,message,normal
text: 👋 Sadge,message,normal
message: I can relate living with one parent and moving literally every year ;-;,message,normal
txt: sadge,message,normal
msg: i still go through that shit im 30,message,normal
msg: my whole life Sadge,message,normal
text: ugh,message,normal
message: seeing my parents makes me fear  marriage Sadge,message,normal
message: is going to 2 Christmas' not normal?,message,normal
txt: call your friends cousins....,message,normal
msg: Damn Sadge,message,normal
msg: Sadge 🎄,message,normal
msg: its okay bro,message,normal
message: my eyes are leaking,message,normal
msg: Sadge x100,message,normal
msg: why do feel sad? PepeHands,message,normal
content: VoteYea,message,normal
msg: it's rough,message,normal
content: but mom dont love dad Sadge,message,normal
txt: I believe this man would benefit from trauma therapy. ❤,message,normal
message: chat please stop cutting onions in here,message,normal
content: I feel you man,message,normal
content: Sadge <3,message,normal
content: @jaytea111 not that simple LUL,message,normal
"msg: they are alive, enjoy that",message,normal
txt: FeelsStrongMan I hate christmas,message,normal
text: Never had a christmas with people for 10 years now Sadge,message,normal
"message: I had the same situation growing up, it’s tough for sure",message,normal
msg: For sure,message,normal
text: drhgEhh,message,normal
content: insightful,message,normal
msg: @ProdigyFPS just write a 4Head at the end of a sentence and it becomes simple 4Head,message,normal
message: TRU,message,normal
txt: widepeeposad,message,normal
msg: @Avayr how Sadge,message,normal
txt: i have friends that are like solidified family even after the divorce. like we go on trips and i call them uncle and aunt and cousin,message,normal
"txt: Hey man it could be worse, there is kids without parents spending christmas on an orphanage, be blessed with where you are",message,normal
msg: that is the most true sentence i've ever heard,message,normal
"message: most of the time, it is mother's fault",message,normal
txt: @beardedrake93 sometimes witnessing a suffering is worse than experiencing a suffering,message,normal
"msg: parents stayed together, but remember listening to them fighting at night and not understanding it",message,normal
content: @washyourcup ???,message,normal
message: @washyourcup you have no idea about that being true,message,normal
"msg: @Avayr No contact with parents, siblings live to far apart",message,normal
text: divorce is bad frie1ds,message,normal
txt: 4Head ban divorce,message,normal
content: truth.,message,normal
content: being raised where two parents constantly threanted to kill themselves i rather not lmao,message,normal
text: Copium Parents,message,normal
text: my parents are divorced but they still get along and are still friends hmm,message,normal
message: twitch chat now analyzes divorces KEKW,message,normal
txt: just dont marry 5Head,message,normal
txt: wat???,message,normal
content: Divorce is detrimental to everyone,message,normal
text: It hurts the kids the most,message,normal
text: Yah being split apart,message,normal
"content: WTF, who says that it doesnt?",message,normal
txt: nothing screws a kid over more than a divorce man,message,normal
message: thank you for saying that,message,normal
txt: DIVORCE IS BAD NotLikeThis NotLikeThis,message,normal
msg: life is not about avoiding hurt is it,message,normal
"msg: divorce is terrible, who says it doesn't friggin hurt!!",message,normal
txt: @p0k3mn same,message,normal
content: PepoG never get divorced,message,normal
content: just dont get kids 5Head,message,normal
txt: unhappy people staying together also hurts the kids,message,normal
msg: true FeelsBadMan,message,normal
txt: not just divorce but also unhealthy relations. Sometimes divorce is probably better..,message,normal
text: What about a terrible marriage where the parents fight none stop?,message,normal
message: toxic marriage hurts children even more,message,normal
"message: it all depends on how the parents act after the divorce, it they can be mature about it might be okay but most arent",message,normal
txt: FREE MONEY EZ Clap,message,normal
msg: just dont get married 4Head,message,normal
content: expectation of it happening should be common,message,normal
"text: Plenty of people are also fucked up by toxic parents who stay together though, so...",message,normal
text: i think down inside my brother and I really got fucked up by it,message,normal
msg: apparently studies have been done and its better for the children for unhappy parents to stay together than for them to separate,message,normal
message: feathe21CRI,message,normal
message: i'm actually happy for my parents getting divorced,message,normal
message: Well said!,message,normal
text: memories,message,normal
"txt: Hi chat , just tuned in , a bit late , what did they discuss ?",message,normal
text: true Sadge,message,normal
txt: peepoLeave PepoDance peepoLeave,message,normal
text: never get married PepoG never have kids PepoG never get divorced PepoG,message,normal
text: PepoG Make your kids happy FeelsStrongMan,message,normal
"txt: @goqu_888 don't have to compare them, they both suck",message,normal
message: PepoG better not marry,message,normal
txt: amen,message,normal
msg: divorce impact vs staying in unhealthy and toxic marriages?,message,normal
"message: It hurts but at least for me I was glad when my mom got divorced, but its not the same for everyone obviously",message,normal
msg: PepeHands Christmas drive always hurt,message,normal
content: I hated christmas as an only child in that situation Sadge,message,normal
"msg: If a marriage is toxic, you do not stay bc of the kids.",message,normal
msg: @harevald I wish mine would lkl,message,normal
txt: 5Head don't celebrate holidays with family,message,normal
"message: easy fix, dont have good holidays from the start 4Head .... FeelsBadMan",message,normal
"content: EXACTLY. Holidays are shit. Thank you for confirming that, doc",message,normal
message: how much of a good idea is to say children their parents are happier living separated?,message,normal
message: Sorry Dom,message,normal
msg: @endura_live FeelsStrongMan,message,normal
text: @iwanthotdog EZ,message,normal
msg: So true Sadge,message,normal
msg: HOLIDAY CAPITALISM,message,normal
msg: christmas overrated,message,normal
msg: marketing....,message,normal
txt: Christmas in July?,message,normal
txt: holidays just painful yeah NotLikeThis,message,normal
"content: @Brunix126 not sure if you read my reply, but mostly no contact with parents and us siblings live to far apart or no contact aswell... Sadge",message,normal
msg: @Adoriyah It depends per household,message,normal
msg: atriocSadge marketing,message,normal
text: must consume to keep the economy going EZ Clap,message,normal
content: Sadge oof,message,normal
content: ooh,message,normal
msg: @Brunix126 no its not its so good tahts why it hurts so much,message,normal
txt: listening to ma and da screaming at each other every evening also isnt great,message,normal
"content: computer use, huh?",message,normal
"text: memories are memories, cherish them, get used to them, call them back, even if its a bad memory, try to remember more.",message,normal
message: @arisjulia KEKW,message,normal
message: i thought i was the only person who did that,message,normal
msg: Sadge ...,message,normal
"text: ""even the marketing is bad"" this guy",message,normal
txt: @killermonk_ow just RNG all kids parents in the world 4Head,message,normal
text: YEAH mean i felt that Sadge,message,normal
"message: thats why I dont celebrate my birthday, as only child it was the worst",message,normal
txt: Sadge fair compromise,message,normal
txt: do his parent talk to each others ? or they cant see each others ?,message,normal
msg: Chat what was discussed here ?,message,normal
text: someone tell Dr.K it's Dom T_T,message,normal
message: @xicyAF whats so good about,message,normal
msg: That’s so sad,message,normal
msg: +1 for that one,message,normal
text: i haven't had a family holiday in 9 yrs im only 22,message,normal
txt: @Brunix126 the spirit,message,normal
txt: @MrSmokey013 only child is very lonely hasL,message,normal
message: Sadge ignored just like in real life Sadge,message,normal
"content: @thesnoopydog They divorced when i was 16. I felt they don't reallly love each other when i was like 8-9. They were like in seperation for maaaaany years, it was exhausting for me. After divorced i think everyone lives better",message,normal
message: @Avayr you can write them Sadge,message,normal
text: @Oronano i doubt they would be good friends after they divorced,message,normal
content: chad touched,message,normal
message: Chad touched LMAO,message,normal
"txt: @HealthyGamer_GG Double check your understanding of the name, DOM vs. DON",message,normal
content: haha,message,normal
